timestamp,classlabel,x0,y0,w0,x1,y1,w1,x2,y2,w2,x3,y3,w3,x4,y4,w4,x5,y5,w5,x6,y6,w6,x7,y7,w7,x8,y8,w8,x9,y9,w9,x10,y10,w10,x11,y11,w11
20121120-070243707,Tweezers,-1,-1,-1,394.0,244.0,5.96999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070244074,Tweezers,-1,-1,-1,-1,-1,-1,550.0,235.0,6.37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070244407,Tweezers,-1,-1,-1,-1,-1,-1,578.0,577.0,6.42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070244757,Tweezers,-1,-1,-1,-1,-1,-1,348.0,615.0,6.34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070245073,Tweezers,-1,-1,-1,222.0,769.0,6.70999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070245457,Tweezers,-1,-1,-1,-1,-1,-1,231.0,478.0,6.18999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070245824,Tweezers,-1,-1,-1,238.0,236.0,6.75999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070246223,Tweezers,-1,-1,-1,436.0,444.0,7.62,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070246674,Tweezers,409.0,714.0,7.95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070247074,Tweezers,-1,-1,-1,-1,-1,-1,260.0,854.0,7.60999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070249008,Tweezers,-1,-1,-1,213.0,757.0,6.26999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070249425,Tweezers,-1,-1,-1,-1,-1,-1,245.0,335.0,6.06999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070249858,Tweezers,-1,-1,-1,459.0,328.0,5.95999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070250208,Tweezers,-1,-1,-1,470.0,592.0,7.56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070250541,Tweezers,-1,-1,-1,426.0,778.0,7.59999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070250957,Tweezers,-1,-1,-1,459.0,616.0,6.70999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070251408,Tweezers,358.0,825.0,6.75,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070251792,Tweezers,-1,-1,-1,239.0,445.0,13.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070252142,Tweezers,-1,-1,-1,160.0,538.0,6.57999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070252524,Tweezers,-1,-1,-1,-1,-1,-1,348.0,545.0,7.09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070252892,Tweezers,469.0,572.0,7.09999,513.0,358.0,11.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070253325,Tweezers,-1,-1,-1,507.0,664.0,7.46999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070253641,Tweezers,457.0,829.0,7.25999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070253992,Tweezers,-1,-1,-1,250.0,907.0,6.60999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070254409,Tweezers,-1,-1,-1,227.0,345.0,11.88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070254775,Tweezers,-1,-1,-1,-1,-1,-1,209.0,369.0,7.09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070255166,Tweezers,-1,-1,-1,-1,-1,-1,571.0,238.0,11.31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070255559,Tweezers,-1,-1,-1,607.0,453.0,7.28999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070255895,Tweezers,533.0,609.0,5.59999,426.0,781.0,7.46999,475.0,624.0,7.90999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070256294,Tweezers,277.0,650.0,12.33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070256691,Tweezers,-1,-1,-1,-1,-1,-1,266.0,318.0,7.65999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070257042,Tweezers,522.0,235.0,6.34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070257392,Tweezers,-1,-1,-1,392.0,457.0,6.87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070257726,Tweezers,-1,-1,-1,-1,-1,-1,165.0,480.0,7.28999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070258059,Tweezers,153.0,641.0,6.92999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070258408,Tweezers,-1,-1,-1,208.0,643.0,6.82999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070258731,Tweezers,-1,-1,-1,-1,-1,-1,243.0,742.0,8.45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070259067,Tweezers,-1,-1,-1,-1,-1,-1,434.0,874.0,7.12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070259359,Tweezers,-1,-1,-1,-1,-1,-1,572.0,529.0,10.58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070259692,Tweezers,-1,-1,-1,-1,-1,-1,577.0,363.0,6.81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070300076,Tweezers,-1,-1,-1,377.0,265.0,8.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070300394,Tweezers,-1,-1,-1,241.0,265.0,7.12999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070300726,Tweezers,156.0,721.0,7.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070301043,Tweezers,117.0,877.0,7.03999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070301343,Tweezers,-1,-1,-1,193.0,924.0,6.78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070301676,Tweezers,-1,-1,-1,401.0,877.0,7.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070301962,Tweezers,-1,-1,-1,-1,-1,-1,514.0,897.0,7.39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070302276,Tweezers,-1,-1,-1,614.0,468.0,12.13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070302634,Tweezers,-1,-1,-1,-1,-1,-1,554.0,311.0,6.87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070303009,Tweezers,-1,-1,-1,389.0,408.0,6.53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070303360,Tweezers,-1,-1,-1,184.0,431.0,6.75999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070303677,Tweezers,-1,-1,-1,158.0,621.0,6.50999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070303960,Tweezers,431.0,587.0,7.18999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070304329,Tweezers,-1,-1,-1,251.0,490.0,9.62999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070304665,Tweezers,-1,-1,-1,-1,-1,-1,516.0,588.0,7.12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070305000,Tweezers,246.0,650.0,13.09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070305328,Tweezers,-1,-1,-1,129.0,931.0,6.50999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070305660,Tweezers,-1,-1,-1,413.0,869.0,7.09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070305960,Tweezers,-1,-1,-1,611.0,660.0,8.23999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070306260,Tweezers,-1,-1,-1,-1,-1,-1,619.0,614.0,7.21999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070306584,Tweezers,547.0,290.0,5.96999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070306893,Tweezers,-1,-1,-1,265.0,418.0,7.25999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070307244,Tweezers,-1,-1,-1,-1,-1,-1,158.0,196.0,7.64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070307544,Tweezers,-1,-1,-1,-1,-1,-1,425.0,397.0,7.95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070307860,Tweezers,-1,-1,-1,596.0,191.0,6.03,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070315193,Magnify,338.0,849.0,10.35,275.0,750.0,17.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070316477,Magnify,293.0,690.0,6.78999,294.0,791.0,5.75999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070317644,Magnify,262.0,677.0,6.25,267.0,774.0,5.42999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070318643,Magnify,263.0,653.0,6.29999,266.0,747.0,6.14999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070319566,Magnify,240.0,603.0,8.46999,-1,-1,-1,305.0,779.0,14.42,281.0,685.0,16.07,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070320327,Magnify,322.0,800.0,16.41,222.0,725.0,6.78999,241.0,636.0,7.25,284.0,711.0,7.68999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070321132,Magnify,284.0,616.0,7.43999,337.0,710.0,12.84,364.0,806.0,7.29999,300.0,793.0,6.06,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070321845,Magnify,246.0,389.0,9.95999,317.0,485.0,7.23999,318.0,579.0,8.67,248.0,475.0,6.81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070322511,Magnify,513.0,332.0,9.59999,548.0,423.0,15.68,581.0,522.0,9.45999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070323245,Magnify,562.0,677.0,9.84999,491.0,587.0,7.89,577.0,774.0,7.62999,516.0,758.0,6.15999,478.0,672.0,7.78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070323981,Magnify,193.0,677.0,7.45,201.0,592.0,8.20999,272.0,776.0,12.27,274.0,677.0,9.34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070324747,Magnify,579.0,776.0,8.40999,522.0,671.0,8.09999,488.0,750.0,10.86,508.0,844.0,7.09999,576.0,873.0,7.40999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070325499,Magnify,137.0,633.0,9.87,188.0,727.0,13.23,102.0,715.0,5.81999,192.0,823.0,10.88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070326230,Magnify,187.0,372.0,8.67999,251.0,470.0,10.6,158.0,450.0,9.20999,236.0,558.0,13.46,207.0,458.0,7.53,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070326928,Magnify,524.0,563.0,6.81999,535.0,470.0,9.68999,481.0,365.0,8.54999,441.0,441.0,10.19,462.0,535.0,6.78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070327661,Magnify,505.0,669.0,8.81999,552.0,869.0,7.39,561.0,776.0,9.40999,489.0,839.0,6.07999,466.0,748.0,10.19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070328412,Magnify,290.0,863.0,11.98,285.0,773.0,9.85999,223.0,680.0,8.34999,203.0,759.0,9.54999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070329128,Magnify,271.0,504.0,6.89,174.0,404.0,9.34999,182.0,573.0,5.39,249.0,595.0,8.87999,150.0,488.0,10.24,216.0,490.0,8.00999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070329778,Magnify,498.0,380.0,8.25,455.0,455.0,9.31,555.0,486.0,10.36,544.0,577.0,10.17,474.0,548.0,6.09,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070330545,Magnify,517.0,758.0,9.31,475.0,833.0,8.53,584.0,864.0,8.75999,564.0,947.0,10.82,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070331379,Magnify,276.0,778.0,10.72,259.0,863.0,14.86,212.0,679.0,8.10999,173.0,754.0,9.89,251.0,776.0,7.67999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070332179,Magnify,250.0,620.0,10.46,196.0,432.0,9.56,254.0,528.0,11.28,155.0,510.0,8.78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070332895,Magnify,454.0,474.0,8.12999,503.0,402.0,7.23999,559.0,503.0,12.74,554.0,595.0,9.2,481.0,561.0,7.42999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070333729,Magnify,506.0,647.0,8.03999,467.0,725.0,8.90999,571.0,747.0,11.55,566.0,833.0,10.59,496.0,807.0,6.56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070334512,Magnify,241.0,858.0,13.4,147.0,763.0,10.88,170.0,681.0,9.84,245.0,770.0,9.90999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070335229,Magnify,-1,-1,-1,165.0,328.0,8.40999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,133.0,408.0,7.93999,231.0,419.0,12.5,226.0,506.0,14.64,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070336245,Magnify,514.0,267.0,7.67,574.0,364.0,12.9,473.0,341.0,8.00999,557.0,448.0,16.28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070337045,Magnify,188.0,251.0,7.84999,160.0,332.0,7.92999,255.0,339.0,12.0,260.0,428.0,15.29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070337762,Magnify,221.0,585.0,9.67,302.0,670.0,10.33,200.0,676.0,9.96999,306.0,759.0,15.04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070338396,Magnify,596.0,669.0,9.14999,584.0,760.0,7.5,503.0,643.0,10.72,536.0,564.0,10.3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070339129,Magnify,274.0,651.0,8.5,343.0,743.0,12.36,331.0,825.0,16.59,236.0,736.0,7.48999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070339812,Magnify,284.0,545.0,12.23,216.0,450.0,8.18999,182.0,531.0,8.17,275.0,630.0,17.52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070340513,Magnify,516.0,383.0,9.71999,596.0,489.0,17.64,619.0,405.0,11.45,552.0,306.0,7.82999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070341246,Magnify,600.0,753.0,12.65,503.0,746.0,7.84,536.0,660.0,9.70999,604.0,840.0,15.67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070341963,Magnify,226.0,680.0,9.18999,320.0,843.0,16.27,308.0,753.0,11.46,210.0,767.0,8.20999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070342598,Magnify,250.0,460.0,10.76,258.0,548.0,15.98,175.0,374.0,9.26999,155.0,461.0,9.26999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070343446,Magnify,419.0,262.0,9.00999,389.0,341.0,8.51999,488.0,434.0,16.32,489.0,346.0,11.54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070344197,Magnify,505.0,692.0,8.51999,584.0,869.0,14.86,575.0,780.0,12.53,478.0,776.0,7.81999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070344913,Magnify,183.0,626.0,11.99,262.0,708.0,9.35999,156.0,717.0,10.91,261.0,802.0,15.07,199.0,721.0,7.18999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070345596,Magnify,279.0,441.0,11.49,204.0,356.0,9.01999,284.0,530.0,15.95,179.0,441.0,9.29999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070346296,Magnify,528.0,295.0,8.09999,491.0,373.0,8.68999,599.0,390.0,12.31,586.0,474.0,17.76,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
20121120-070346949,Magnify,582.0,678.0,11.07,511.0,592.0,8.92999,582.0,768.0,16.78,480.0,672.0,10.84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
